video_title,comment_text,comment_author,comment_date,comment_likes,comment_reply_count
BRKsEDU - Podpah #497,"Esse Podpah foi muito emocionante pra mim, porque trouxeram uns caras que fizeram parte da minha infância/adolescência, junto com uns caras que acompanho atualmente. Hoje com 28 anos eu tenho a noção do quão Importante esses caras são e foram. \nAmo vocês EDu e Funk",Mateus,2022-10-11T00:46:30Z,2367,N/A
BRKsEDU - Podpah #497,tragam colono e hayashi!!!!,Giovani,2022-10-11T00:34:34Z,1548,N/A
BRKsEDU - Podpah #497,"Sério, pra mim esse foi fácil um dos melhores episódios",Isaac Atroch,2022-10-11T03:17:14Z,1420,N/A
BRKsEDU - Podpah #497,"BrksEdu fez parte da infância de todo viciado em video game q não tinha condição de ter, coração fica quentinho vendo ele",Lucas Mwltss,2022-10-11T14:33:33Z,842,N/A
BRKsEDU - Podpah #497,"Olho pro Funky e ja bate uma nostalgia forte daquela série de Gta San Andreas de 2012,pqp que sdd,tempo bom q não volta mais.Agradeço dms ao Funky por marcar a minha infância",D4N13LZ1N,2022-10-11T04:03:01Z,536,N/A
BRKsEDU - Podpah #497,"BrksEDU, realmente uma lenda do YouTube, minha inspiração pra começar no yt...",Yuri Hanma,2022-10-11T00:35:08Z,404,N/A
BRKsEDU - Podpah #497,"04:48  começa \nUm episódio fenomenal , aproveitem!",Mateus Simon das Neves,2022-10-11T04:31:55Z,340,N/A
BRKsEDU - Podpah #497,Edu é muuuuito gente fina! Olhando pra ele vc já vê que é um cara simples! Merece tudo de bom!,Fábio,2022-10-11T14:31:21Z,320,N/A
BRKsEDU - Podpah #497,BrksEDU uma lenda do youtube! Quem viveu sabe! Parabéns pela história Edu!,Gabriel Aidir Batistella Borges,2022-10-11T00:56:00Z,270,N/A
BRKsEDU - Podpah #497,Um dos melhores episódios 🍷🗿,Bruno Sierra,2022-10-11T01:18:47Z,268,N/A
LIVINHO & MC PEDRINHO - Podpah #496,Pedrinho e Livinho são educados pra caralho isso sim que é humildade,Josuel Chaves,2022-10-08T03:11:29Z,1376,N/A
LIVINHO & MC PEDRINHO - Podpah #496,VIDA LONGA A QUEM LEU ESSA MENSAGEM! ♥️🙌,mateus souza Santos Câmara,2022-10-07T19:50:21Z,1325,N/A
LIVINHO & MC PEDRINHO - Podpah #496,Mete mc livinho  e mc Pedrinho pqp isso é NOSTALGIA!!!!!,fhillipe Ferreira,2022-10-07T19:32:14Z,747,N/A
LIVINHO & MC PEDRINHO - Podpah #496,"Pra mim, MC Livinho sem dúvidas já é um dos maiores que tivemos. MUITO diferenciado dos demais!!",ALB F.,2022-10-12T02:30:51Z,394,N/A
LIVINHO & MC PEDRINHO - Podpah #496,"Duas Lendas , marcaram uma geração inclusive que saudades dessa época 💭",Junior Santos,2022-10-08T23:53:17Z,340,N/A
LIVINHO & MC PEDRINHO - Podpah #496,Ep começa em 4:12 família tmj 👊,Gabriel de Souza,2022-10-07T18:50:09Z,280,N/A
LIVINHO & MC PEDRINHO - Podpah #496,Uma boa parte do FUNK juntos! Oliver ídolo 🖤🙏🏽🇧🇷,Alec Jesus,2022-10-07T19:12:54Z,242,N/A
LIVINHO & MC PEDRINHO - Podpah #496,"_Mano, essa foi a melhor semana do podpah!_",Anthony,2022-10-07T20:37:12Z,235,N/A
LIVINHO & MC PEDRINHO - Podpah #496,"Prósperos, educados, humildes e simpáticos! Todo sucesso do mundo para vocês meninos! Parabéns por toda a caminhada!",Larissa Filardi,2022-10-11T17:32:09Z,179,N/A
LIVINHO & MC PEDRINHO - Podpah #496,"Normalmente eu sou difícil de assistir podcast, mas esse eu tive que assisti e muito nostalgia vê esses dois juntos SLK!♥️🤯",Yago Gomes,2022-10-07T23:06:21Z,175,N/A
MC IG & MC PH Podpah - #495,IG tá um passo da loucura,EU SOU DUALIDADE,2022-10-07T00:51:13Z,1070,N/A
MC IG & MC PH Podpah - #495,"Ig é ideia boa, curte a vida endoidado mas é ideia boa !! Podcast sensacional doido d+",LuizG22,2022-10-07T01:55:30Z,347,N/A
MC IG & MC PH Podpah - #495,Ph merece mais reconhecido na moral 👏,Andre Setubal,2022-10-11T23:09:20Z,317,N/A
MC IG & MC PH Podpah - #495,IG & PH dois monstros do funk no podpah!,Anthony,2022-10-07T10:16:52Z,224,N/A
MC IG & MC PH Podpah - #495,Fala pra voces já fui no show do PH e o mano é muito brabo palavra 100% mesmo pra quem gosta de funk,Jota ,2022-10-07T13:54:42Z,200,N/A
MC IG & MC PH Podpah - #495,"Manos são brabo, vivem o q cantam e mlk sonhador sempre",eliezer M,2022-10-07T23:11:01Z,97,N/A
MC IG & MC PH Podpah - #495,"Kraio consegui assistir do começo ao fim, esse IG e o PH são da HORA DEMAIS 🤙🤙🤙🤙🤙",Frederico Silva,2022-10-09T18:47:14Z,90,N/A
MC IG & MC PH Podpah - #495,"Esse cordão do MMMM, ele me deu no show q ele fez aqui em Porto Alegre. Gratidão MC IG você monstro carai. \nData do show 11/10 ❔❔❔❔❔",João Vitor Cruz Rodrigues,2022-10-12T23:22:50Z,82,N/A
MC IG & MC PH Podpah - #495,os cara do momento não tem jeito.\npureza demais Ⓜ️🙅🏾‍♂️,TRAP-STAR-L2!,2022-10-07T02:40:11Z,80,N/A
MC IG & MC PH Podpah - #495,IG E PH DOIS MONSTRO !,EDUARDO LOPES,2022-10-07T04:14:20Z,70,N/A
MC MARKS & MC MAGAL - Podpah #494,"Tinha que colar, MC Rodolfinho e outros das antigas",Mauro Júnior,2022-10-06T03:09:41Z,154,N/A
MC MARKS & MC MAGAL - Podpah #494,primeira dupla que teve igualdade na hora de falar a educação foi mostrar aí parabéns sou fã .,whylher phelthyer,2022-10-11T20:00:14Z,28,N/A
MC MARKS & MC MAGAL - Podpah #494,MC Marks e MC livinho uma das vozes mais doces do funk🙂✌️💕,junior ferreira,2022-10-06T07:13:59Z,28,N/A
MC MARKS & MC MAGAL - Podpah #494,Magal cantando as antigas eh de arrepiar 😳,Gustavo Sorato Barcelos,2022-10-07T01:00:49Z,27,N/A
MC MARKS & MC MAGAL - Podpah #494,magal é zika pdp,Pdk Mc,2022-10-06T02:33:53Z,21,N/A
MC MARKS & MC MAGAL - Podpah #494,"Muito top, tem que chamar eles individual pra conhecermos ainda mais da historia!!!!",Larissa Oliveira,2022-10-06T17:02:28Z,13,N/A
MC MARKS & MC MAGAL - Podpah #494,Começa em 5:36,Kevin Prado,2022-10-06T02:31:48Z,12,N/A
MC MARKS & MC MAGAL - Podpah #494,"Tem que chamar os relíquia tmb , MC LON !!!",Wellington Da Silva Tobias,2022-10-06T13:04:54Z,11,N/A
MC MARKS & MC MAGAL - Podpah #494,MC Magal nosso mostro 🐱🤙❤️,junior ferreira,2022-10-06T07:14:14Z,11,N/A
MC MARKS & MC MAGAL - Podpah #494,"Tava esperando esse EP a séculos, sou fã do Marks!!! Humildade pura ele, caixa d'água/Americanópolis é nóis 💪🏼",Mc Vitinho da CD ✔️,2022-10-06T13:59:01Z,10,N/A
HARIEL & DON JUAN - Podpah #493,"De 10 palavras do Don Ruan 15 é ""Tipu"" , pra acabar",jackson striker,2022-10-05T02:47:59Z,1963,N/A
HARIEL & DON JUAN - Podpah #493,Haridade completamente diferente de ideia dos outros mcs! Brabo demais,André Ribeiro,2022-10-05T02:50:40Z,966,N/A
HARIEL & DON JUAN - Podpah #493,Mc Hariel é muito humilde. Que Deus abençoe sempre ❤,Adriane Resplandes,2022-10-04T21:42:20Z,666,N/A
HARIEL & DON JUAN - Podpah #493,Hariel tava bem desenrolado nesse podpah\nTava bem animadão,GHSP,2022-10-05T09:54:43Z,411,N/A
HARIEL & DON JUAN - Podpah #493,Qualquer brecha na frase: a\nDon Juan : tipuu,Maluco Loco,2022-10-04T20:25:45Z,331,N/A
HARIEL & DON JUAN - Podpah #493,"esse podcast desses dois me lembrou da música ""nois tá bolando um plano"" pra copa de 2018, será que daqui algumas semanas teremos alguma coisa aí?? já que é ano de copa",rubens carvalho,2022-10-04T22:11:49Z,293,N/A
HARIEL & DON JUAN - Podpah #493,"Hariel tem uma energia boa demais ! Ele transmite isso sem estar cantando .\nSucesso para ambos,  don é um cara muito resenha também. \nAmei esse pod 💖",Mayara da Silva,2022-10-07T06:05:03Z,227,N/A
HARIEL & DON JUAN - Podpah #493,"""Ah Tipu”tipu”tipu”tipu” mc don juan  mostro 🤣",LEOZIN,2022-10-04T19:54:08Z,169,N/A
HARIEL & DON JUAN - Podpah #493,Dois dos melhores mcs❤❤❤,Vida Loka Crazy Life,2022-10-04T21:05:46Z,104,N/A
HARIEL & DON JUAN - Podpah #493,Mais um podcast com dois brabos do funk!!! ❤️,Anthony,2022-10-04T20:50:45Z,103,N/A
MC DAVI & MENOR DA VG - Podpah #492,Muito obrigado família \n🙏🏼❤️\nSatisfação,Menor da VG OFICIAL,2022-10-04T01:23:47Z,782,N/A
MC DAVI & MENOR DA VG - Podpah #492,"Imagina um podcast do Davi e do Daniel quem ia falar mais, tá maluco os mano deixa ninguém falar 🤣🤣",Bia Marques,2022-10-04T00:53:43Z,407,N/A
MC DAVI & MENOR DA VG - Podpah #492,"VG é brabo demais, se expressa muito bem, não fica forçando gíria igual todos mc",Guilherme Ribeiro,2022-10-04T01:41:29Z,262,N/A
MC DAVI & MENOR DA VG - Podpah #492,Esse Vg é cabeça em. mano se comunica e expressa bem. esses mc de hoje dia não consegue falar sem xingar ou meter giria,Gustavo camargo,2022-10-04T01:59:53Z,230,N/A
MC DAVI & MENOR DA VG - Podpah #492,"VG é humildade pura, não precisa colocar gíria a cada 10 palavras q ele fala e ainda por cima conversa bem pra krl, ele é uma relíquia do funk, facilmente um dos maiores letrista",patrick 🇲🇦,2022-10-05T05:21:09Z,169,N/A
MC DAVI & MENOR DA VG - Podpah #492,"Podcast top,VG muito humilde em 2014 eu morava a 10 minutos da casa dele,ele sempre mandava umas rimas na pracinha pros mlks escutar 👏🏾👏🏾👏🏾👏🏾👏🏾",CORTES COM CONTEXTO,2022-10-04T00:57:42Z,90,N/A
MC DAVI & MENOR DA VG - Podpah #492,VG é um dos MC mas humilde q eu já vi no baile,Leticia Da Cruz Clemente,2022-10-04T01:59:31Z,77,N/A
MC DAVI & MENOR DA VG - Podpah #492,"Meia noite do Vg pra mim é a melhor musica dele e uma das melhoras do funk, me ajudou muito em uma época da minha vida!!! VG é brabo...",matheus branco,2022-10-04T12:57:49Z,70,N/A
MC DAVI & MENOR DA VG - Podpah #492,"Tu é loco,  Menor da VG humildade pura mane",Max Wilian,2022-10-04T00:53:55Z,54,N/A
MC DAVI & MENOR DA VG - Podpah #492,Slc menor da vg já pode fazer Instagram motivacional muito pra frente slc se expressa bem de mais,Daniel Santos,2022-10-04T05:44:55Z,53,N/A
HARRY KIRTON - Podpah #491,Sim ele é um maldito peaky blinder 🍷🗿,𝕽𝖚𝖆𝖓 𝕻𝖆𝖇𝖑𝖔,2022-09-30T21:58:06Z,5746,N/A
HARRY KIRTON - Podpah #491,Cara que tradução simultânea espetacular! Qualidade incrível pqp! Parabéns a toda comissão.,Nadshow,2022-09-30T22:38:59Z,3853,N/A
HARRY KIRTON - Podpah #491,Da quebrada pro mundo. Podpah é gigantesco,Lucas Santos,2022-09-30T22:10:47Z,3423,N/A
HARRY KIRTON - Podpah #491,"ele está super a vontade, é surreal a atmosfera boa que os gordinho deixam pros convidados",Vitor Oliveira,2022-09-30T22:19:21Z,3356,N/A
HARRY KIRTON - Podpah #491,Simplesmente Finn Shelby,Gustavo Lofrano,2022-09-30T21:48:12Z,3325,N/A
HARRY KIRTON - Podpah #491,Que chique! Podpah internacional. ♥️ os melhores.,Michelle Cardoso,2022-09-30T21:42:36Z,2333,N/A
HARRY KIRTON - Podpah #491,"Muito daora ver onde  os mlk estão chegando, que seja a primeira de muitas entrevistas internacionais 🥃🚬",Alison,2022-09-30T22:12:22Z,2289,N/A
HARRY KIRTON - Podpah #491,"Esse mlk é filosófico, ele é cabeça pra frente e além de tudo é mt gentil, um dos melhores podcast nmrl",Igor,2022-10-01T02:32:46Z,1531,N/A
HARRY KIRTON - Podpah #491,"Tem q disponibilizar em inglês pra glr gringa tmb, ou legendado",Tauan Estevan,2022-09-30T22:19:09Z,1241,N/A
HARRY KIRTON - Podpah #491,"Esse tradutor é um dos melhores que eu ja vi, na verdade é o melhor que eu ja vi/ouvi. Parabéns!",Mônica Florentino,2022-09-30T23:29:30Z,1005,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,"“Antes feito, do que perfeito”. Incrível dentro das possibilidades",Mateus Alves,2022-09-30T03:19:42Z,133,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,"especial de halloween, convidados especias: ""Lucas e Cocielo"". Até porquê especial sem esses dois não é especial",Kael,2022-10-07T12:51:05Z,38,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,"""os homens do nosso tempo"" mano Brown nunca errou! Conteúdo maravilhoso sempre entregue com a maior qualidade possível! ❤️",Ketlin Santos,2022-09-30T15:29:40Z,36,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,Começa no 15:04,Janatto,2022-09-30T00:58:35Z,26,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,defante é mostro,João Vinícius,2022-09-30T01:29:56Z,20,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,Amo esses episódios meus mulekis,Alezinn27,2022-09-30T14:44:48Z,15,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,Meus ursinhos lindos ❤,Jaqueline Roberta,2022-09-30T12:43:23Z,15,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,"Os dois sozinhos, 137K VIEWS EM 14H",Felipe Moraes,2022-09-30T12:40:13Z,13,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,Amo vocês seus puto ❤️ Deus abençoe 🙏,Lucas A.,2022-09-30T00:19:43Z,12,N/A
CONSELHOS AMOROSOS DOS SOLTEIROS - Podpah #490,"Começa no like aí , oq vc quer ta aos 56:00",João Pedro,2022-09-30T03:14:42Z,11,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,"muito bom, uma coisa que sinto falta e vocês deveriam fazer : futebol de sabão , junta 2 times lesados e parti pro jogo",Zin Chap Chap,2022-09-29T13:32:55Z,407,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,Tá bugado já começa com eles na piscina de bolinhas,Lucas Santos,2022-09-29T01:31:21Z,344,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,AQUI É O PAAAAAULOOOOOO RAPAAAZ,GS61,2022-09-29T01:21:34Z,252,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,"Foi da hora, mais muito curto pra ser um especial!!",Vinícius gamers,2022-09-29T01:48:57Z,239,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,É O PAAAAAAAAAAAUUULOOOO MALUCOOOOO,Ivson Soares,2022-09-29T02:02:00Z,127,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,"quero ter essa alegria q o julio passa, idolo dms",Lucas Volpato,2022-09-29T13:13:29Z,107,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,Onde Defante está eu estou junto 🤣❤️,Shelze Dilene,2022-09-29T07:43:13Z,105,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,"Paulinho e Defante, Reis do RP",Pétherson Machado,2022-09-29T01:14:08Z,78,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,PAULO PLÍNIO NA SITUAÇÃO,Luis Crty,2022-09-29T01:08:44Z,75,N/A
ANIVERSARIO MALUCO DE 2 ANOS - Podpah #489,Feliz aniversário Podpah,7Trevo,2022-09-29T03:18:47Z,68,N/A
MARIA RITA - Podpah #488,"tava assistindo e Maria Rita falando de talvez fazer rap. já imaginei : Maria Rita, Mano Brown e Seu Jorge num álbum!!! \nmisericórdia isso seria incrível, slc",jorge luiz Rocha.F,2022-09-28T22:58:45Z,254,N/A
MARIA RITA - Podpah #488,"Caramba, Maria Rita no podpah, aí sim fomos surpreendidos novamente",Roque Junior,2022-09-28T02:38:42Z,230,N/A
